uniqueID	sentence_distance	paragraph_distance	animacy	gm	prev_ref	chain_id	content	fineRefForm	six_ref_form	five_ref_form	four_ref_form	three_ref_form	two_ref_form	UPOS	argumentType	vntheta
wsj_0037_53_161_25	first_mention	first_mention	other	np-obj	first_mention	61	this year	dists	d	d	d	d	nonp	DET NOUN		
wsj_0037_54_160_1	diff_sent	same_par	other	np-subj	name	60	The PLO	prop	n	n	n	n	nonp	DET NOUN		agent agent
wsj_0037_54_161_17	diff_sent	same_par	other	np-obj	description	61	year	defs	d	d	d	d	nonp	NOUN		
wsj_0037_55_39_18	first_mention	first_mention	human	np-obj	first_mention	87	the first mainland Chinese 0 *T*-2 to get AIDS through sex	defl	dlm	dm	dm	d	nonp	DET ADJ NOUN ADJ PART VERB NOUN ADP NOUN	ARG2	
wsj_0037_55_162_23	first_mention	first_mention	other	np-subj	first_mention	62	the People 's Daily	prop	n	n	n	n	nonp	DET PROPN PART PROPN	ARG0	agent
wsj_0037_56_162_0	diff_sent	same_par	other	np-subj	name	62	It	p	p	p	p	p	p	PRON	ARG0	agent
wsj_0037_56_39_12	diff_sent	same_par	human	np-subj	description	87	the man , whom it did not name *T*-63 ,	defl	dlm	dm	dm	d	nonp	DET NOUN PRON PRON AUX PART VERB AUX AUX	ARG1	
wsj_0037_56_162_7	same_sent	same_par	other	np-subj	pronoun	62	it	p	p	p	p	p	p	PRON	ARG0	agent
wsj_0037_57_39_10	diff_sent	same_par	human	subj-det	description	87	the man 's	defs	d	d	d	d	nonp	DET NOUN PART		
wsj_0037_57_162_31	diff_sent	same_par	other	np-subj	pronoun	62	the newspaper	defs	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_0037_58_39_1	diff_sent	same_par	human	np-subj	description	87	The man	defs	d	d	d	d	nonp	DET NOUN	ARG0	theme1
wsj_0037_58_162_22	diff_sent	same_par	other	np-subj	description	62	the newspaper	defs	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_0037_59_165_2	first_mention	first_mention	other	np-subj	first_mention	64	The Polish government	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN	ARG0	agent
wsj_0037_61_152_5	diff_sent	different_par	other	np-subj	pronoun	51	South Korea	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_0037_61_165_28	diff_sent	same_par	other	np-obj	description	64	the financially strapped Warsaw government	defl	dlm	dm	dm	d	nonp	DET ADV VERB ADJ NOUN		
wsj_0037_62_166_7	first_mention	first_mention	other	subj-det	first_mention	65	Hungary 's	prop	n	n	n	n	nonp	PROPN PART		
wsj_0037_62_168_8	first_mention	first_mention	other	np-subj	first_mention	67	Hungary 's parliament	defs	d	d	d	d	nonp	PROPN PART NOUN		
wsj_0037_62_29_22	first_mention	first_mention	other	np-obj	first_mention	86	a multibillion - dollar River Danube dam being built * by Austrian firms	indefl	dlm	dm	dm	d	nonp	DET NUM NOUN PROPN PROPN NOUN AUX VERB ADP ADJ NOUN		
wsj_0037_63_29_2	diff_sent	different_par	other	np-subj	description	86	The Nagymaros dam	defsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN		
wsj_0037_63_25_23	first_mention	first_mention	other	np-obj	first_mention	83	Czechoslovakia	prop	n	n	n	n	nonp	PROPN		
wsj_0037_64_166_4	diff_sent	different_par	other	subj-det	name	65	Hungary 's	prop	n	n	n	n	nonp	PROPN PART		
wsj_0037_64_168_10	diff_sent	different_par	other	np-subj	description	67	Parliament	defs	d	d	d	d	nonp	NOUN		
wsj_0037_64_167_15	first_mention	first_mention	human	np-obj	first_mention	66	Prime Minister Miklos Nemeth	titfl	n	n	n	n	nonp	PROPN PROPN PROPN PROPN		
wsj_0037_64_26_34	first_mention	first_mention	other	np-obj	first_mention	84	a 1977 agreement with Czechoslovakia , which *T*-64 still wants the dam to	prop	n	n	n	n	nonp	DET NUM NOUN ADP PROPN PRON ADV VERB DET NOUN PART AUX VERB		
wsj_0037_64_25_34	diff_sent	same_par	other	np-obj	name	83	Czechoslovakia , which *T*-64 still wants the dam to be built *-1	propmod	nm	nm	n	n	nonp	PROPN PRON ADV VERB DET NOUN PART AUX VERB		
wsj_0037_64_29_30	diff_sent	same_par	other	np-subj	description	86	the dam	defs	d	d	d	d	nonp	DET NOUN		
wsj_0037_65_167_1	diff_sent	different_par	human	np-subj	name	66	Mr. Nemeth	titl	n	n	n	n	nonp	PROPN PROPN		
wsj_0037_65_168_4	diff_sent	different_par	other	np-obj	description	67	parliament	defs	d	d	d	d	nonp	NOUN		
wsj_0037_65_25_6	diff_sent	different_par	other	np-subj	name	83	Czechoslovakia	prop	n	n	n	n	nonp	PROPN		
wsj_0037_65_166_8	diff_sent	different_par	other	np-obj	name	65	Hungary	prop	n	n	n	n	nonp	PROPN		
wsj_0037_66_25_0	diff_sent	different_par	other	np-subj	name	83	Czechoslovakia	prop	n	n	n	n	nonp	PROPN		
wsj_0037_66_25_5	same_sent	same_par	other	np-subj	name	83	it	p	p	p	p	p	p	PRON		
wsj_0037_66_166_13	diff_sent	different_par	other	np-obj	name	65	Hungary	prop	n	n	n	n	nonp	PROPN		
wsj_0037_66_26_17	diff_sent	different_par	other	np-subj	name	84	the twindam contract	defsmo	dsm	dm	dm	d	nonp	DET NOUN NOUN		
wsj_0037_67_28_2	diff_sent	first_mention	other	np-subj	first_mention	85	The Czech dam	defsmo	dsm	dm	dm	d	nonp	DET NOUN NOUN		
wsj_0037_67_29_15	diff_sent	different_par	other	np-obj	description	86	the Nagymaros project	defsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN		
wsj_0037_68_24_4	same_sent	first_mention	other	np-subj	first_mention	82	A painting by August Strindberg	indefl	dlm	dm	dm	d	nonp	DET NOUN ADP PROPN PROPN		
wsj_0037_68_169_4	first_mention	first_mention	human	np-obj	first_mention	68	August Strindberg	fl	n	n	n	n	nonp	PROPN PROPN		
wsj_0037_68_24_11	same_sent	same_par	other	np-subj	description	82	it	p	p	p	p	p	p	PRON		
wsj_0037_69_24_2	diff_sent	same_par	other	np-subj	pronoun	82	Lighthouse II	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_0037_69_169_11	diff_sent	same_par	human	np-obj	name	68	the playwright	defs	d	d	d	d	nonp	DET NOUN		
wsj_0037_70_22_7	first_mention	first_mention	other	np-subj	first_mention	81	weddings in France	indefsmo	dsm	dm	dm	d	nonp	NOUN ADP PROPN		
wsj_0037_70_170_14	first_mention	first_mention	other	np-obj	first_mention	70	last year	defsmo	dsm	dm	dm	d	nonp	ADJ NOUN		
wsj_0037_70_170_24	same_sent	same_par	other	np-obj	description	70	1988	prop	n	n	n	n	nonp	NUM		
wsj_0037_70_171_29	diff_sent	different_par	other	np-obj	name	71	the previous year	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN		
wsj_0037_71_22_4	diff_sent	same_par	other	np-obj	description	81	weddings	indefs	d	d	d	d	nonp	NOUN		
wsj_0037_71_170_6	diff_sent	same_par	other	np-obj	name	70	last year	defsmo	dsm	dm	dm	d	nonp	ADJ NOUN		
wsj_0037_71_22_26	same_sent	same_par	other	np-obj	description	81	increasing marriages	indefsmo	dsm	dm	dm	d	nonp	VERB NOUN		
wsj_0049_1_13_3	first_mention	first_mention	other	np-subj	first_mention	107	The Internal Revenue Service	prop	n	n	n	n	nonp	DET PROPN PROPN PROPN	ARG0	cause
wsj_0049_2_148_20	diff_sent	first_mention	other	np-subj	first_mention	111	The warnings , issued * to at least 100 criminal defense attorneys in	defl	dlm	dm	dm	d	nonp	DET NOUN VERB ADP ADV ADV NUM ADJ NOUN NOUN ADP ADJ ADJ NOUN ADP DET ADJ NOUN AUX VERB	ARG0	agent
wsj_0049_2_188_19	first_mention	first_mention	other	np-obj	first_mention	147	the last week	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN		
wsj_0049_3_148_2	diff_sent	different_par	other	np-subj	description	111	The IRS warnings	defsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN	ARG1	theme
wsj_0049_3_13_1	diff_sent	different_par	other	np-obj	name	107	IRS	prop	n	n	n	n	nonp	PROPN		
wsj_0049_3_145_54	first_mention	first_mention	other	np-obj	first_mention	110	a 1984 law that *T*-1 requires anyone who *T*-126 receives more than $	prop	n	n	n	n	nonp	DET NUM NOUN PRON VERB PRON PRON VERB ADJ ADP SYM NUM ADP NOUN ADP DET NOUN CCONJ NOUN ADP NUM CCONJ		
wsj_0049_3_154_26	first_mention	first_mention	human	np-obj	first_mention	114	a client or customer	indefs	d	d	d	d	nonp	DET NOUN CCONJ NOUN		
wsj_0049_3_181_46	first_mention	first_mention	other	np-obj	first_mention	141	the payment	defs	d	d	d	d	nonp	DET NOUN	ARG1	
wsj_0049_3_141_54	first_mention	first_mention	other	np-obj	first_mention	109	a document known * as Form 8300	prop	n	n	n	n	nonp	DET NOUN VERB ADP NOUN NUM		
wsj_0049_4_141_1	diff_sent	same_par	other	np-subj	name	109	The form	defs	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_0049_4_154_9	diff_sent	same_par	human	subj-det	description	114	the client 's	defs	d	d	d	d	nonp	DET NOUN PART		
wsj_0049_4_181_27	diff_sent	same_par	other	np-obj	description	141	the payment	defs	d	d	d	d	nonp	DET NOUN		
wsj_0049_5_141_5	diff_sent	different_par	other	np-obj	description	109	the form	defs	d	d	d	d	nonp	DET NOUN	ARG1	theme
wsj_0049_5_165_17	first_mention	first_mention	other	np-subj	first_mention	125	Congress	defs	d	d	d	d	nonp	PROPN	ARG0	agent
wsj_0049_6_19_0	first_mention	first_mention	human	np-subj	first_mention	149	Attorneys	indefs	d	d	d	d	nonp	NOUN	ARG0	
wsj_0049_6_133_11	first_mention	first_mention	other	np-obj	first_mention	108	1985 , when the law took effect *T*-1	prop	n	n	n	n	nonp	NUM ADV DET NOUN VERB NOUN SCONJ		
wsj_0049_6_145_8	diff_sent	different_par	other	np-subj	name	110	the law	defs	d	d	d	d	nonp	DET NOUN	ARG1	theme
wsj_0049_6_19_14	same_sent	same_par	human	np-subj	description	149	they	p	p	p	p	p	p	PRON	ARG0	agent
wsj_0049_7_155_5	first_mention	first_mention	other	np-obj	first_mention	115	incomplete forms	indefsmo	dsm	dm	dm	d	nonp	ADJ NOUN	ARG1	
wsj_0049_7_13_8	diff_sent	different_par	other	np-obj	name	107	the IRS	prop	n	n	n	n	nonp	DET PROPN		
wsj_0049_8_13_5	diff_sent	same_par	other	np-subj	name	107	the IRS	prop	n	n	n	n	nonp	DET PROPN	ARG0	
wsj_0049_8_155_11	diff_sent	same_par	other	np-obj	description	115	the incomplete forms	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN		
wsj_0049_9_141_2	diff_sent	different_par	other	np-subj	description	109	This form	dists	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_0049_9_18_5	first_mention	first_mention	human	np-obj	first_mention	139	a lawyer	indefs	d	d	d	d	nonp	DET NOUN	ARG1	patient
wsj_0049_9_18_16	same_sent	same_par	human	subj-det	description	139	his	p	p	p	p	p	p	PRON		
wsj_0049_9_129_34	first_mention	first_mention	human	np-subj	first_mention	106	Neal R. Sonnett , president of the National Association of Criminal	flmod	nm	nm	n	n	nonp	PROPN PROPN PROPN PROPN ADP DET PROPN PROPN ADP PROPN PROPN PROPN	ARG0	agent
wsj_0049_9_127_34	first_mention	first_mention	other	np-obj	first_mention	105	the National Association of Criminal Defense Lawyers	defl	dlm	dm	dm	d	nonp	DET PROPN PROPN ADP PROPN PROPN PROPN		
wsj_0049_10_13_2	diff_sent	different_par	other	np-subj	name	107	The IRS	prop	n	n	n	n	nonp	DET PROPN		agent
wsj_0049_10_158_16	first_mention	first_mention	other	np-obj	first_mention	118	the government	defs	d	d	d	d	nonp	DET NOUN		
wsj_0049_10_129_55	diff_sent	same_par	human	np-subj	name	106	Mr. Sonnett , a Miami lawyer who *T*-128 has heard from dozens of	flmod	nm	nm	n	n	nonp	PROPN PROPN DET PROPN NOUN PRON AUX VERB ADP NOUN ADP NOUN PRON VERB NOUN ADP ADJ NOUN CCONJ AUX PRON VERB		
wsj_0049_10_13_49	same_sent	same_par	other	np-obj	name	107	IRS	prop	n	n	n	n	nonp	PROPN		
wsj_0049_11_129_1	diff_sent	different_par	human	np-subj	name	106	Mr. Sonnett	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_0049_11_121_21	first_mention	first_mention	human	np-obj	first_mention	104	alleged drug dealers who *T*-131 do n't have domestic bank accounts	indefl	dlm	dm	dm	d	nonp	ADJ NOUN NOUN PRON AUX PART VERB ADJ NOUN NOUN	ARG1	theme
wsj_0049_12_121_1	diff_sent	same_par	human	np-subj	description	104	These individuals	dists	d	d	d	d	nonp	DET NOUN	ARG1	
wsj_0049_12_121_9	same_sent	same_par	human	np-subj	description	104	they	p	p	p	p	p	p	PRON	ARG0	agent
wsj_0049_13_129_1	diff_sent	same_par	human	np-subj	name	106	Mr. Sonnett	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_0049_13_15_12	first_mention	first_mention	human	np-subj	first_mention	112	individuals	indefs	d	d	d	d	nonp	NOUN	ARG0	agent
wsj_0049_13_158_17	diff_sent	different_par	other	np-subj	description	118	the government	defs	d	d	d	d	nonp	DET NOUN		agent
wsj_0049_13_15_21	same_sent	same_par	human	np-subj	description	112	they	p	p	p	p	p	p	PRON	ARG0	
wsj_0049_14_15_7	diff_sent	same_par	human	np-obj	pronoun	112	these individuals	dists	d	d	d	d	nonp	DET NOUN		
wsj_0049_14_13_11	diff_sent	different_par	other	np-obj	name	107	the IRS	prop	n	n	n	n	nonp	DET PROPN	ARG1	
wsj_0049_14_15_18	same_sent	same_par	human	np-obj	description	112	the clients	defs	d	d	d	d	nonp	DET NOUN		
wsj_0049_14_129_20	diff_sent	same_par	human	np-subj	name	106	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_0049_15_127_4	diff_sent	different_par	other	np-subj	description	105	The defense lawyers ' group	defsmo	dsm	dm	dm	d	nonp	DET NOUN NOUN PART NOUN	ARG0	agent
wsj_0049_15_184_18	first_mention	first_mention	other	np-obj	first_mention	144	New York	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_0049_16_159_4	first_mention	first_mention	other	subj-det	first_mention	119	The American Bar Association 's	prop	n	n	n	n	nonp	DET PROPN PROPN PROPN PART		
wsj_0049_16_133_13	diff_sent	different_par	other	np-obj	name	108	1985	prop	n	n	n	n	nonp	NUM		
wsj_0049_16_183_18	diff_sent	first_mention	other	np-obj	first_mention	143	the IRS reporting requirement	defl	dlm	dm	dm	d	nonp	DET PROPN VERB NOUN	ARG1	theme
wsj_0049_16_13_16	diff_sent	different_par	other	np-obj	name	107	IRS	prop	n	n	n	n	nonp	PROPN		
wsj_0049_17_116_16	first_mention	first_mention	human	np-subj	first_mention	102	Michael Ross , a New York lawyer who *T*-132 heads the ABA 's grand jury	flmod	nm	nm	n	n	nonp	PROPN PROPN DET PROPN PROPN NOUN PRON VERB DET PROPN PART ADJ NOUN NOUN VERB SCONJ	ARG0	agent
wsj_0049_17_184_5	diff_sent	different_par	other	np-obj	name	144	New York	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_0049_17_159_12	diff_sent	same_par	other	subj-det	name	119	the ABA 's	prop	n	n	n	n	nonp	DET PROPN PART		
wsj_0049_17_159_26	same_sent	same_par	other	subj-det	name	119	the ABA 's	prop	n	n	n	n	nonp	DET NOUN PART		
wsj_0049_17_161_36	first_mention	first_mention	human	np-obj	first_mention	121	a client	indefs	d	d	d	d	nonp	DET NOUN		
wsj_0049_17_185_42	same_sent	first_mention	other	np-obj	first_mention	145	it	p	p	p	p	p	p	PRON	ARG1	patient
wsj_0049_17_161_49	same_sent	same_par	human	np-obj	description	121	the client	defs	d	d	d	d	nonp	DET NOUN	ARG1	theme
wsj_0049_18_116_1	diff_sent	different_par	human	np-subj	name	102	Mr. Ross	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_0049_18_116_4	same_sent	same_par	human	np-subj	name	102	he	p	p	p	p	p	p	PRON	ARG0	actor1
wsj_0049_18_13_10	diff_sent	different_par	other	np-obj	name	107	the IRS	prop	n	n	n	n	nonp	DET PROPN		
wsj_0049_18_110_25	first_mention	first_mention	other	np-obj	first_mention	101	the Justice Department , which *T*-133 would bring any enforcement actions	propmod	nm	nm	n	n	nonp	DET PROPN PROPN PRON AUX VERB DET NOUN NOUN ADP NOUN PART VERB		
wsj_0049_19_162_2	diff_sent	first_mention	other	np-obj	first_mention	122	that meeting	dists	d	d	d	d	nonp	DET NOUN		
wsj_0049_19_116_4	diff_sent	same_par	human	np-subj	pronoun	102	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_0049_19_110_11	diff_sent	same_par	other	np-subj	name	101	the Justice Department	defs	d	d	d	d	nonp	DET PROPN PROPN	ARG0	agent
wsj_0049_19_116_13	same_sent	same_par	human	np-obj	pronoun	102	him	p	p	p	p	p	p	PRON	ARG1	recipient
wsj_0049_20_116_1	diff_sent	same_par	human	np-subj	pronoun	102	Mr. Ross	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_0049_20_13_4	diff_sent	same_par	other	np-subj	name	107	IRS	prop	n	n	n	n	nonp	PROPN		
wsj_0049_20_110_10	diff_sent	same_par	other	subj-det	description	101	the Justice Department 's	defs	d	d	d	d	nonp	DET PROPN PROPN PART		
wsj_0049_21_107_8	first_mention	first_mention	other	np-obj	first_mention	99	the letters sent * in recent days	defl	dlm	dm	dm	d	nonp	DET NOUN VERB ADP ADJ NOUN		
wsj_0049_21_13_15	diff_sent	different_par	other	np-obj	name	107	IRS	prop	n	n	n	n	nonp	PROPN		
wsj_0049_22_13_5	diff_sent	same_par	other	np-subj	name	107	the IRS	prop	n	n	n	n	nonp	DET PROPN	ARG0	agent
wsj_0049_22_13_14	same_sent	same_par	other	np-subj	name	107	it	p	p	p	p	p	p	PRON	ARG0	agent
wsj_0049_22_133_18	diff_sent	different_par	other	np-obj	name	108	1985	prop	n	n	n	n	nonp	NUM		
wsj_0049_23_102_4	first_mention	first_mention	human	np-subj	first_mention	98	A spokesman for the IRS	indefsmo	dsm	dm	dm	d	nonp	DET NOUN ADP DET PROPN	ARG0	agent
wsj_0049_23_13_4	diff_sent	different_par	other	np-obj	pronoun	107	the IRS	prop	n	n	n	n	nonp	DET PROPN		
wsj_0049_23_107_16	diff_sent	different_par	other	np-obj	description	99	correspondence mailed * about incomplete 8300s	prop	n	n	n	n	nonp	NOUN VERB ADP ADJ NOUN		
wsj_0049_23_102_20	same_sent	same_par	human	np-subj	description	98	he	p	p	p	p	p	p	PRON	ARG0	
wsj_0049_23_107_27	same_sent	same_par	other	np-subj	name	99	the letters	defs	d	d	d	d	nonp	DET NOUN		
wsj_0049_24_110_6	diff_sent	different_par	other	subj-det	description	101	the Justice Department 's	defs	d	d	d	d	nonp	DET PROPN PROPN PART		
wsj_0049_24_110_10	same_sent	same_par	other	np-subj	description	101	Justice	defs	d	d	d	d	nonp	PROPN		
wsj_0049_24_13_19	diff_sent	same_par	other	subj-det	name	107	the IRS 's	prop	n	n	n	n	nonp	DET PROPN PART	ARG0	
wsj_0049_24_188_24	diff_sent	different_par	other	np-obj	description	147	the last week	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN		
wsj_0049_25_12_0	first_mention	first_mention	human	np-subj	first_mention	103	Lawyers	indefs	d	d	d	d	nonp	NOUN	ARG0	cause
wsj_0049_25_12_4	same_sent	same_par	human	np-subj	description	103	they	p	p	p	p	p	p	PRON	ARG0	agent
wsj_0049_26_11_0	first_mention	first_mention	human	np-subj	first_mention	100	Prosecutors	indefs	d	d	d	d	nonp	NOUN	ARG0	experiencer
wsj_0049_27_11_1	diff_sent	same_par	human	np-subj	description	100	they	p	p	p	p	p	p	PRON		agent NA
wsj_0049_28_13_6	diff_sent	different_par	other	np-subj	name	107	the IRS	prop	n	n	n	n	nonp	DET PROPN	ARG0	agent
wsj_0049_28_107_10	diff_sent	different_par	other	np-obj	description	99	the letters	defs	d	d	d	d	nonp	DET NOUN	ARG1	theme
wsj_0049_30_90_8	first_mention	first_mention	human	np-obj	first_mention	178	a victim	indefs	d	d	d	d	nonp	DET NOUN	ARG1	theme
wsj_0049_31_90_23	diff_sent	different_par	human	np-subj	description	178	federal Judge Raul A. Ramirez in Sacramento , Calif	flmod	nm	nm	n	n	nonp	ADJ NOUN PROPN PROPN PROPN ADP PROPN PROPN		
wsj_0049_32_90_4	diff_sent	same_par	human	np-subj	name	178	the judge	defs	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_0049_32_90_13	same_sent	same_par	human	np-subj	description	178	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_0049_32_186_27	first_mention	first_mention	other	np-obj	first_mention	146	a San Francisco law firm	indefl	dlm	dm	dm	d	nonp	DET PROPN PROPN NOUN NOUN	ARG1	patient1
wsj_0049_33_165_7	diff_sent	different_par	other	np-obj	description	125	Congress	defs	d	d	d	d	nonp	PROPN		
wsj_0049_34_86_6	first_mention	first_mention	human	np-subj	first_mention	176	A couple of my law clerks	indefl	dlm	dm	dm	d	nonp	DET NOUN ADP PRON NOUN NOUN		
wsj_0049_34_86_33	same_sent	same_par	human	np-obj	description	176	them	p	p	p	p	p	p	PRON	ARG2	recipient
wsj_0049_34_90_40	same_sent	different_par	human	np-subj	pronoun	178	the judge	defs	d	d	d	d	nonp	DET NOUN	ARG0	
wsj_0049_35_9_1	first_mention	first_mention	human	np-subj	first_mention	177	Federal judges	indefsmo	dsm	dm	dm	d	nonp	ADJ NOUN	ARG0	
wsj_0049_35_165_11	diff_sent	different_par	other	np-subj	description	125	Congress	defs	d	d	d	d	nonp	PROPN	ARG0	Agent
wsj_0049_35_9_20	same_sent	same_par	human	subj-det	description	177	their	p	p	p	p	p	p	PRON		
wsj_0049_36_84_4	first_mention	first_mention	human	np-subj	first_mention	175	Judge Ramirez , 44 ,	flmod	nm	nm	n	n	nonp	PROPN PROPN NUM VERB PRON	ARG0	agent
wsj_0049_36_8_12	first_mention	first_mention	human	np-subj	first_mention	173	judges	indefs	d	d	d	d	nonp	NOUN	ARG0	
wsj_0049_36_8_16	same_sent	same_par	human	np-subj	description	173	they	p	p	p	p	p	p	PRON		
wsj_0049_37_7_1	first_mention	first_mention	human	np-subj	first_mention	167	Judges	indefs	d	d	d	d	nonp	NOUN	ARG0	agent
wsj_0049_37_7_6	same_sent	same_par	human	np-subj	description	167	they	p	p	p	p	p	p	PRON	ARG0	
wsj_0049_40_84_1	diff_sent	different_par	human	subj-det	name	175	his	p	p	p	p	p	p	PRON		
wsj_0049_40_186_21	diff_sent	different_par	other	np-obj	description	146	Orrick , Herrington & Sutcliffe	prop	n	n	n	n	nonp	PROPN PROPN CCONJ PROPN PRON		
wsj_0049_40_84_23	same_sent	same_par	human	np-subj	pronoun	175	he	p	p	p	p	p	p	PRON	ARG1	
wsj_0049_41_84_1	diff_sent	different_par	human	np-subj	pronoun	175	The judge	defs	d	d	d	d	nonp	DET NOUN	ARG0	
wsj_0049_41_84_6	same_sent	same_par	human	subj-det	description	175	his	p	p	p	p	p	p	PRON		
wsj_0049_42_77_1	first_mention	first_mention	human	np-subj	first_mention	171	DOONESBURY CREATOR'S	defsmo	dsm	dm	dm	d	nonp	PROPN PROPN		
wsj_0049_43_77_2	diff_sent	different_par	human	np-subj	description	171	Cartoonist Garry Trudeau	fl	n	n	n	n	nonp	PROPN PROPN PROPN	ARG0	
wsj_0049_43_80_10	first_mention	first_mention	other	np-obj	first_mention	174	the Writers Guild of America East	defl	dlm	dm	dm	d	nonp	DET PROPN PROPN ADP PROPN PROPN	ARG1	
wsj_0049_43_80_20	same_sent	same_par	other	np-subj	description	174	it	p	p	p	p	p	p	PRON	ARG0	
wsj_0049_43_77_31	same_sent	same_par	human	np-obj	name	171	him	p	p	p	p	p	p	PRON		experiencer theme
wsj_0049_44_79_18	first_mention	first_mention	other	np-obj	first_mention	172	Darkhorse Productions Inc. , a TV production company in which Mr. Trudeau	propmod	nm	nm	n	n	nonp	PROPN PROPN PROPN DET NOUN NOUN NOUN ADP PRON PROPN PROPN AUX DET NOUN	ARG1	theme
wsj_0049_44_77_14	diff_sent	different_par	human	np-subj	pronoun	171	Mr. Trudeau	titl	n	n	n	n	nonp	PROPN PROPN	ARG1	
wsj_0049_45_77_7	diff_sent	same_par	human	np-subj	name	171	Mr. Trudeau , a Writers Guild member ,	flmod	nm	nm	n	n	nonp	PROPN PROPN DET PROPN PROPN NOUN ADV AUX		
wsj_0049_45_80_5	diff_sent	different_par	other	np-obj	pronoun	174	Writers Guild	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_0049_45_79_29	diff_sent	same_par	other	np-obj	name	172	Darkhorse , which *T*-134 was covered *-2 by a guild collective -	propmod	nm	nm	n	n	nonp	PROPN PRON AUX VERB ADP DET NOUN ADJ VERB NOUN		
wsj_0049_46_80_1	diff_sent	different_par	other	np-subj	name	174	The guild	defs	d	d	d	d	nonp	DET NOUN	ARG0	agent
wsj_0049_47_77_1	diff_sent	different_par	human	subj-det	name	171	his	p	p	p	p	p	p	PRON		
wsj_0049_47_170_2	first_mention	first_mention	other	np-obj	first_mention	130	his lawsuit	defs	d	d	d	d	nonp	PRON NOUN		
wsj_0049_47_77_5	same_sent	same_par	human	np-subj	pronoun	171	Mr. Trudeau	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_0049_47_79_12	diff_sent	different_par	other	np-obj	name	172	Darkhorse	prop	n	n	n	n	nonp	NOUN	ARG1	theme
wsj_0049_47_77_16	same_sent	same_par	human	np-subj	name	171	the cartoonist	defs	d	d	d	d	nonp	DET NOUN		NA agent
wsj_0049_47_79_25	same_sent	same_par	other	np-obj	name	172	the company	defs	d	d	d	d	nonp	DET NOUN		
wsj_0049_48_72_4	first_mention	first_mention	human	np-subj	first_mention	169	A spokesman for the guild	indefl	dlm	dm	dm	d	nonp	DET NOUN ADP DET NOUN	ARG0	agent
